resolvase__tr|A0A1H0KV93|A0A1H0KV93_9ACTN	330
resolvase__tr|A0A1H2WNM3|A0A1H2WNM3_9FLAO	1282
resolvase__tr|A0A1H3MUA7|A0A1H3MUA7_9BACT	165
resolvase__tr|A0A1H6V0Y8|A0A1H6V0Y8_9FLAO	1316
resolvase__tr|A0A1H6VLR1|A0A1H6VLR1_9GAMM	642
resolvase__tr|A0A1H7MLZ3|A0A1H7MLZ3_9GAMM	1361
resolvase__tr|A0A1H8WAU9|A0A1H8WAU9_9EURY	183
resolvase__tr|A0A1H9ULK3|A0A1H9ULK3_9BACI	1285
resolvase__tr|A0A1H9ULZ5|A0A1H9ULZ5_9BACI	1789
resolvase__tr|A0A1I0A697|A0A1I0A697_9BACI	1550
resolvase__tr|A0A1I0CN18|A0A1I0CN18_9FIRM	1403
resolvase__tr|A0A1I0XHA6|A0A1I0XHA6_9FIRM	187
resolvase__tr|A0A1I4G231|A0A1I4G231_9HYPH	406
resolvase__tr|A0A1I5D0B9|A0A1I5D0B9_9FIRM	1698
resolvase__tr|A0A1I5MJX4|A0A1I5MJX4_9BACI	1783
resolvase__tr|A0A1I6D7X2|A0A1I6D7X2_9FIRM	1415
resolvase__tr|A0A1I6YYB0|A0A1I6YYB0_9ACTN	1221
resolvase__tr|A0A1J5N9N2|A0A1J5N9N2_9BACT	1706
resolvase__tr|A0A1L3SXS9|A0A1L3SXS9_9HYPH	203
resolvase__tr|A0A1M6F323|A0A1M6F323_9FIRM	1670
resolvase__tr|A0A1M6UBL6|A0A1M6UBL6_PARC5	469
resolvase__tr|A0A1M6W4M9|A0A1M6W4M9_9CLOT	701
resolvase__tr|A0A1M7G611|A0A1M7G611_9FIRM	1849
resolvase__tr|A0A1M7R0D7|A0A1M7R0D7_9ACTN	56
resolvase__tr|A0A1M7YC66|A0A1M7YC66_9FIRM	1554
resolvase__tr|A0A1M7YKM3|A0A1M7YKM3_9BACT	1187
resolvase__tr|A0A1Q6DVA8|A0A1Q6DVA8_METT1	401
resolvase__tr|A0A1Q8YBE6|A0A1Q8YBE6_9BURK	350
resolvase__tr|A0A1R4FQ66|A0A1R4FQ66_9MICC	1290
resolvase__tr|A0A1S2M7D6|A0A1S2M7D6_9BACI	1327
resolvase__tr|A0A1S8T7N2|A0A1S8T7N2_9CLOT	181
resolvase__tr|A0A1S9ZIF3|A0A1S9ZIF3_9STRE	359
resolvase__tr|A0A1T4K5P8|A0A1T4K5P8_9FUSO	325
resolvase__tr|A0A1T5ECA1|A0A1T5ECA1_9FLAO	426
resolvase__tr|A0A1T5JBI0|A0A1T5JBI0_9MICO	1225
resolvase__tr|A0A1U7NJA2|A0A1U7NJA2_9FIRM	152
resolvase__tr|A0A1V0GRJ1|A0A1V0GRJ1_9RHOB	292
resolvase__tr|A0A1V0RV79|A0A1V0RV79_9RHOB	278
resolvase__tr|A0A1X7AGX6|A0A1X7AGX6_9GAMM	1356
resolvase__tr|A0A1Y6BST5|A0A1Y6BST5_9BACT	551
resolvase__tr|A0A1Z2XWL4|A0A1Z2XWL4_9FIRM	2055
resolvase__tr|A0A223KW88|A0A223KW88_9BACI	212
resolvase__tr|A0A238JK04|A0A238JK04_9RHOB	889
resolvase__tr|A0A254N1V7|A0A254N1V7_9BURK	266
resolvase__tr|A0A255GLB0|A0A255GLB0_9ACTN	1413
resolvase__tr|A0A256A374|A0A256A374_9FLAO	223
resolvase__tr|A0A267MHC5|A0A267MHC5_9FIRM	2089
resolvase__tr|A0A285PF77|A0A285PF77_9HYPH	1155
resolvase__tr|A0A2A3YM84|A0A2A3YM84_9MICO	266
resolvase__tr|A0A2H1JTF3|A0A2H1JTF3_9MICO	417
resolvase__tr|A0A2H4UTD8|A0A2H4UTD8_9VIRU	286
resolvase__tr|A0A2H4ZHX2|A0A2H4ZHX2_ACIPI	378
resolvase__tr|A0A2H5BLK4|A0A2H5BLK4_9CAUD	1332
resolvase__tr|A0A2K9P579|A0A2K9P579_9FIRM	1337
resolvase__tr|A0A2K9V3S9|A0A2K9V3S9_9CAUD	1502
resolvase__tr|A0A2M8RFM2|A0A2M8RFM2_9BRAD	954
resolvase__tr|A0A2M9C0K2|A0A2M9C0K2_9MICO	1422
resolvase__tr|A0A2M9G569|A0A2M9G569_9PROT	601
resolvase__tr|A0A2N9JG27|A0A2N9JG27_9ACTN	157
resolvase__tr|A0A2N9W059|A0A2N9W059_9HYPH	165
resolvase__tr|A0A2P7NVX6|A0A2P7NVX6_9PROT	1755
resolvase__tr|A0A2S2DDW5|A0A2S2DDW5_9BURK	367
resolvase__tr|A0A2S7WH10|A0A2S7WH10_9FLAO	1330
resolvase__tr|A0A2S8SP70|A0A2S8SP70_9BACT	817
resolvase__tr|A0A2S9VBJ7|A0A2S9VBJ7_9ALTE	397
resolvase__tr|A0A2T3FNQ8|A0A2T3FNQ8_9CLOT	323
resolvase__tr|A0A2U1F6Q5|A0A2U1F6Q5_9PSEU	1456
resolvase__tr|A0A2U2DP30|A0A2U2DP30_9HYPH	398
resolvase__tr|A0A2U3NKI4|A0A2U3NKI4_9MYCO	1958
resolvase__tr|A0A2V1JPB1|A0A2V1JPB1_EUBRA	1467
resolvase__tr|A0A2W7P981|A0A2W7P981_9BACI	204
resolvase__tr|A0A315ZSH4|A0A315ZSH4_9FIRM	1792
resolvase__tr|A0A317PZU6|A0A317PZU6_9ENTR	226
resolvase__tr|A0A326TPW2|A0A326TPW2_THEHA	129
resolvase__tr|A0A328UK56|A0A328UK56_9FIRM	392
resolvase__tr|A0A330HT40|A0A330HT40_9HYPH	125
resolvase__tr|A0A345STB8|A0A345STB8_9ACTN	722
resolvase__tr|A0A366E4A5|A0A366E4A5_9BACI	441
resolvase__tr|A0A366I5D1|A0A366I5D1_9GAMM	448
resolvase__tr|A0A369BA23|A0A369BA23_9FIRM	1771
resolvase__tr|A0A381J8M8|A0A381J8M8_9CLOT	943
resolvase__tr|A0A3D8PMW2|A0A3D8PMW2_9BACI	1905
resolvase__tr|A0A3D9N1M2|A0A3D9N1M2_9FLAO	1390
resolvase__tr|A0A3M8A7B7|A0A3M8A7B7_9MICO	1310
resolvase__tr|A0A3N0C0A6|A0A3N0C0A6_9MICC	120
resolvase__tr|A0A3N0CD24|A0A3N0CD24_9ACTN	185
resolvase__tr|A0A3N1KQ82|A0A3N1KQ82_9PROT	1237
resolvase__tr|A0A3P5XC68|A0A3P5XC68_9MICC	1251
resolvase__tr|A0A401ICM6|A0A401ICM6_APHSA	311
resolvase__tr|A0A417Y5B1|A0A417Y5B1_9ACTN	1451
resolvase__tr|A0A418IF48|A0A418IF48_9STAP	411
resolvase__tr|A0A426DL19|A0A426DL19_9FIRM	1852
resolvase__tr|A0A438M6K1|A0A438M6K1_9ACTN	162
resolvase__tr|A0A439DYE8|A0A439DYE8_9MYCO	1270
resolvase__tr|A0A4D6HD14|A0A4D6HD14_9EURY	585
resolvase__tr|A0A4D7CAB2|A0A4D7CAB2_9SPHN	195
resolvase__tr|A0A4D7CSM8|A0A4D7CSM8_9ENTE	265
resolvase__tr|A0A4P2VEF9|A0A4P2VEF9_9ARCH	379
resolvase__tr|A0A4P6K2T0|A0A4P6K2T0_KTERU	1201
resolvase__tr|A0A4Q2S0I1|A0A4Q2S0I1_9ACTN	343
resolvase__tr|A0A4Q7KUG5|A0A4Q7KUG5_9PSEU	1496
resolvase__tr|A0A4Q9BGJ9|A0A4Q9BGJ9_9BACT	528
resolvase__tr|A0A4R4ZZW9|A0A4R4ZZW9_9ACTN	1248
resolvase__tr|A0A4S1DX73|A0A4S1DX73_9FLAO	282
resolvase__tr|A0A4S2HGR4|A0A4S2HGR4_9PROT	1655
resolvase__tr|A0A4V2G9R9|A0A4V2G9R9_9MICC	1530
resolvase__tr|A0A4Y9L6J1|A0A4Y9L6J1_9BRAD	876
resolvase__tr|A0A4Z0P2V0|A0A4Z0P2V0_SALET	241
resolvase__tr|A0A504JFC0|A0A504JFC0_9FLAO	64
resolvase__tr|A0A506U1X8|A0A506U1X8_9HYPH	1784
resolvase__tr|A0A512BW49|A0A512BW49_9HYPH	1438
resolvase__tr|A0A512IIA5|A0A512IIA5_9MICC	469
resolvase__tr|A0A517NXH9|A0A517NXH9_9BACT	131
resolvase__tr|A0A517PT06|A0A517PT06_9PLAN	1280
resolvase__tr|A0A517SED1|A0A517SED1_9PLAN	1217
resolvase__tr|A0A521FIB2|A0A521FIB2_9BACL	1590
resolvase__tr|A0A542DNN0|A0A542DNN0_AMYCI	236
resolvase__tr|A0A554VHG0|A0A554VHG0_9FLAO	200
resolvase__tr|A0A561Q2T1|A0A561Q2T1_9BACT	1275
resolvase__tr|A0A561V7R3|A0A561V7R3_9PSEU	1044
resolvase__tr|A0A563EH88|A0A563EH88_9PSEU	1223
resolvase__tr|A0A563EHH4|A0A563EHH4_9PSEU	352
resolvase__tr|A0A564G7V7|A0A564G7V7_9HYPH	136
resolvase__tr|A0A564WKB3|A0A564WKB3_9FIRM	1921
resolvase__tr|A0A5A5T9H8|A0A5A5T9H8_9CHLR	223
resolvase__tr|A0A5B9W5C4|A0A5B9W5C4_9BACT	104
resolvase__tr|A0A5C1AFI3|A0A5C1AFI3_9BACT	1445
resolvase__tr|A0A5C6AXH3|A0A5C6AXH3_9PLAN	921
resolvase__tr|A0A5C6BR06|A0A5C6BR06_9PLAN	1175
resolvase__tr|A0A5C8NRU7|A0A5C8NRU7_9BACI	1272
resolvase__tr|A0A5J4KMK2|A0A5J4KMK2_9CHLR	1266
resolvase__tr|A0A5N7MS55|A0A5N7MS55_9HYPH	1649
resolvase__tr|A0A5P9XPS0|A0A5P9XPS0_ACITH	1314
resolvase__tr|A0A5S4FGQ4|A0A5S4FGQ4_9ACTN	299
resolvase__tr|A0A662ZK13|A0A662ZK13_9GAMM	256
resolvase__tr|A0A6C2U822|A0A6C2U822_PONDE	1017
resolvase__tr|A0A6H9WV66|A0A6H9WV66_9MICO	161
resolvase__tr|A0A6I1FC93|A0A6I1FC93_9BACI	1339
resolvase__tr|A0A6I2ULQ4|A0A6I2ULQ4_9FIRM	1586
resolvase__tr|A0A6J5EMQ7|A0A6J5EMQ7_9BURK	357
resolvase__tr|A0A6L8TGL8|A0A6L8TGL8_9FIRM	2057
resolvase__tr|A0A6M8FH19|A0A6M8FH19_9GAMM	1659
resolvase__tr|A0A6N7IR93|A0A6N7IR93_9FIRM	23
resolvase__tr|A0A6N7W148|A0A6N7W148_9FIRM	363
resolvase__tr|A0A6N8HZB5|A0A6N8HZB5_9FIRM	1977
resolvase__tr|A0A6N8IM45|A0A6N8IM45_9BURK	821
resolvase__tr|A0A6P1TLM5|A0A6P1TLM5_9FIRM	1575
resolvase__tr|A0A7C9FC47|A0A7C9FC47_9BACT	422
resolvase__tr|A0A7H0GY42|A0A7H0GY42_9BACT	567
resolvase__tr|A0A7H9ARI1|A0A7H9ARI1_9FLAO	1361
resolvase__tr|A0A7I7RXD9|A0A7I7RXD9_9MYCO	1328
resolvase__tr|A0A7K1UE30|A0A7K1UE30_9BACT	979
resolvase__tr|A0A7V8NN91|A0A7V8NN91_9BACT	856
resolvase__tr|A0A7V8NW15|A0A7V8NW15_9BACT	777
resolvase__tr|A0A7V8V6X5|A0A7V8V6X5_9BACT	1114
resolvase__tr|A0A7W4VK59|A0A7W4VK59_9HYPH	1422
resolvase__tr|A0A7W6CFC7|A0A7W6CFC7_9SPHN	651
resolvase__tr|A0A7W6PXB8|A0A7W6PXB8_9SPHN	1335
resolvase__tr|A0A7W7SC61|A0A7W7SC61_9ACTN	1596
resolvase__tr|A0A7W7ZK78|A0A7W7ZK78_9BACT	137
resolvase__tr|A0A7W8BPQ9|A0A7W8BPQ9_9ACTN	180
resolvase__tr|A0A7W9A4N9|A0A7W9A4N9_9CAUL	473
resolvase__tr|A0A7W9HJX6|A0A7W9HJX6_9PSEU	401
resolvase__tr|A0A7X0H771|A0A7X0H771_9BACT	1150
resolvase__tr|A0A7X0H9G9|A0A7X0H9G9_9BACT	1612
resolvase__tr|A0A7X1TDY2|A0A7X1TDY2_9BURK	201
resolvase__tr|A0A7X3JZS5|A0A7X3JZS5_9BACL	1705
resolvase__tr|A0A7X3SN24|A0A7X3SN24_9HYPH	1797
resolvase__tr|A0A7X4LKU8|A0A7X4LKU8_9VIBR	435
resolvase__tr|A0A7X8SJ35|A0A7X8SJ35_9BACT	325
resolvase__tr|A0A7X8TQR3|A0A7X8TQR3_9VIBR	1571
resolvase__tr|A0A7Y0Q360|A0A7Y0Q360_9FIRM	1718
resolvase__tr|A0A7Y3S8J2|A0A7Y3S8J2_9HYPH	90
resolvase__tr|A0A7Z9CSI9|A0A7Z9CSI9_RAOTE	1676
resolvase__tr|A0A809S8K2|A0A809S8K2_9PROT	1082
resolvase__tr|A0A810Q5V8|A0A810Q5V8_9FIRM	1477
resolvase__tr|A0A810QA62|A0A810QA62_9FIRM	208
resolvase__tr|A0A829HD96|A0A829HD96_9GAMM	533
resolvase__tr|A0A839HLT9|A0A839HLT9_9GAMM	427
resolvase__tr|A0A839QEG9|A0A839QEG9_9MICC	129
resolvase__tr|A0A839RQL3|A0A839RQL3_9ACTN	117
resolvase__tr|A0A840ESQ6|A0A840ESQ6_9ACTN	1241
resolvase__tr|A0A840YRP3|A0A840YRP3_9SPHN	260
resolvase__tr|A0A841EHF1|A0A841EHF1_9ACTN	1287
resolvase__tr|A0A841HYW4|A0A841HYW4_9DEIO	263
resolvase__tr|A0A845HXN8|A0A845HXN8_9BURK	891
resolvase__tr|A0A852VIZ4|A0A852VIZ4_9BACT	330
resolvase__tr|A0A8B2NG77|A0A8B2NG77_9HYPH	286
resolvase__tr|A0A8D5FJR5|A0A8D5FJR5_9BACT	391
resolvase__tr|A0A8I0DR17|A0A8I0DR17_9FIRM	1529
resolvase__tr|A0A8J3AZA1|A0A8J3AZA1_9ACTN	1938
resolvase__tr|A0A8J3HD98|A0A8J3HD98_9RHOB	227
resolvase__tr|A0A8J3I7I2|A0A8J3I7I2_9CHLR	1402
resolvase__tr|A0A8J3IH44|A0A8J3IH44_9CHLR	1287
resolvase__tr|A0A8J3VJK8|A0A8J3VJK8_9ACTN	363
resolvase__tr|A0A8J6IZ20|A0A8J6IZ20_9FIRM	596
resolvase__tr|A0A8J6TX31|A0A8J6TX31_9HYPH	71
resolvase__tr|A0A8J7W0X7|A0A8J7W0X7_9FIRM	1354
resolvase__tr|A0A8J7W3P0|A0A8J7W3P0_9FIRM	1489
resolvase__tr|A0A8T9Q4U1|A0A8T9Q4U1_9BACT	221
resolvase__tr|A0A918D4F5|A0A918D4F5_9BACI	1127
resolvase__tr|A0A920CB17|A0A920CB17_9BACL	252
resolvase__tr|A0A923M5E0|A0A923M5E0_9BURK	681
resolvase__tr|A0A926EL41|A0A926EL41_9FIRM	1509
resolvase__tr|A0A926I4C4|A0A926I4C4_9FIRM	1804
resolvase__tr|A0A927CPY8|A0A927CPY8_9BACL	1452
resolvase__tr|A0A931CEZ1|A0A931CEZ1_9ACTN	420
resolvase__tr|A0A931CRX9|A0A931CRX9_9MICC	207
resolvase__tr|A0A931FI87|A0A931FI87_9ACTN	1120
resolvase__tr|A0A934N5R3|A0A934N5R3_9BACT	570
resolvase__tr|A0A934N688|A0A934N688_9BACT	52
resolvase__tr|A0A934NV44|A0A934NV44_9NOCA	13
resolvase__tr|A0A934QRT7|A0A934QRT7_9PSEU	1428
resolvase__tr|A0A934WS51|A0A934WS51_9FIRM	967
resolvase__tr|A0A975C080|A0A975C080_9CAUL	907
resolvase__tr|A0A975TQQ7|A0A975TQQ7_9RHOB	119
resolvase__tr|A0A975WFW4|A0A975WFW4_9RHOB	539
resolvase__tr|A0A9E6R867|A0A9E6R867_9HYPH	1288
resolvase__tr|A0A9P1JZU4|A0A9P1JZU4_9PROT	442
resolvase__tr|A0A9Q3VZ53|A0A9Q3VZ53_9ACTN	114
resolvase__tr|A0A9Q4AZC0|A0A9Q4AZC0_SALAG	1752
resolvase__tr|A0A9R1D706|A0A9R1D706_9EURY	466
resolvase__tr|A0A9W4SLI9|A0A9W4SLI9_9GLOM	63
resolvase__tr|A0A9W6D0C0|A0A9W6D0C0_9MICO	660
resolvase__tr|A0A9W6IJL5|A0A9W6IJL5_9PROT	1208
resolvase__tr|A0A9W6MCY0|A0A9W6MCY0_9ACTN	194
resolvase__tr|A0A9W6W7I1|A0A9W6W7I1_9ACTN	1570
resolvase__tr|A0A9X1XT07|A0A9X1XT07_9FLAO	344
resolvase__tr|A0A9X2HL88|A0A9X2HL88_9SPHN	1351
resolvase__tr|A0A9X2KA37|A0A9X2KA37_9ACTN	374
resolvase__tr|A0A9X2NWD4|A0A9X2NWD4_9BACE	407
resolvase__tr|A0A9X3PVK1|A0A9X3PVK1_9ACTN	1776
resolvase__tr|A0A9X3WJ94|A0A9X3WJ94_9BACI	1448
resolvase__tr|A0AA35XB45|A0AA35XB45_GEOBA	262
resolvase__tr|A0AA36UV36|A0AA36UV36_VIBAL	425
resolvase__tr|A0AA37WPE2|A0AA37WPE2_9HYPH	161
resolvase__tr|A0AA41Z0Z2|A0AA41Z0Z2_9HYPH	349
resolvase__tr|A0AA49JYW2|A0AA49JYW2_9BACT	520
resolvase__tr|A0AAU0PYP5|A0AAU0PYP5_9CORY	158
resolvase__tr|A0AAU0UPA7|A0AAU0UPA7_9FIRM	1292
resolvase__tr|A0AAW5NA38|A0AAW5NA38_9BACT	1289
resolvase__tr|A0AB35WYV1|A0AB35WYV1_9PSED	1723
resolvase__tr|A0AB35XZS8|A0AB35XZS8_9FIRM	247
resolvase__tr|A0ABD5Q2U8|A0ABD5Q2U8_9EURY	623
resolvase__tr|A0ABD5WDU0|A0ABD5WDU0_9EURY	149
resolvase__tr|A0ABM8VLA4|A0ABM8VLA4_9BACL	322
resolvase__tr|A0ABN1EUL3|A0ABN1EUL3_9PROT	1435
resolvase__tr|A0ABN1RCZ7|A0ABN1RCZ7_9ACTN	446
resolvase__tr|A0ABN1T6S4|A0ABN1T6S4_9ACTN	307
resolvase__tr|A0ABN2Q393|A0ABN2Q393_9PSEU	1671
resolvase__tr|A0ABN2RW63|A0ABN2RW63_9ACTN	395
resolvase__tr|A0ABN5M647|A0ABN5M647_9RHOB	83
resolvase__tr|A0ABN5M6U8|A0ABN5M6U8_9RHOB	164
resolvase__tr|A0ABN6XKF0|A0ABN6XKF0_9CELL	185
resolvase__tr|A0ABP1WGZ1|A0ABP1WGZ1_9FIRM	1888
resolvase__tr|A0ABP1WM85|A0ABP1WM85_9VIBR	261
resolvase__tr|A0ABP2IAH8|A0ABP2IAH8_CORAM	161
resolvase__tr|A0ABP3NBD4|A0ABP3NBD4_9PSEU	581
resolvase__tr|A0ABP5IRQ6|A0ABP5IRQ6_9ACTN	1267
resolvase__tr|A0ABP6E3D9|A0ABP6E3D9_9ACTN	1205
resolvase__tr|A0ABP6H2A5|A0ABP6H2A5_9ACTN	140
resolvase__tr|A0ABP6SRN7|A0ABP6SRN7_9ACTN	728
resolvase__tr|A0ABP6YMD2|A0ABP6YMD2_9ACTN	88
resolvase__tr|A0ABP7WZV7|A0ABP7WZV7_9SPHI	1240
resolvase__tr|A0ABP8WAJ9|A0ABP8WAJ9_9PSEU	1266
resolvase__tr|A0ABP8X439|A0ABP8X439_9ACTN	1149
resolvase__tr|A0ABP9LZS1|A0ABP9LZS1_9FLAO	362
resolvase__tr|A0ABQ1BLH3|A0ABQ1BLH3_9MYCO	84
resolvase__tr|A0ABQ1BP43|A0ABQ1BP43_9MYCO	793
resolvase__tr|A0ABQ1S2B5|A0ABQ1S2B5_9SPHN	1754
resolvase__tr|A0ABQ3INI7|A0ABQ3INI7_9GAMM	1713
resolvase__tr|A0ABQ3QQR7|A0ABQ3QQR7_9ACTN	1181
resolvase__tr|A0ABQ3SL73|A0ABQ3SL73_9ACTN	320
resolvase__tr|A0ABQ3TUV5|A0ABQ3TUV5_STRHY	1638
resolvase__tr|A0ABQ3VMF1|A0ABQ3VMF1_9CHLR	81
resolvase__tr|A0ABQ5PNS2|A0ABQ5PNS2_9PSED	2701
resolvase__tr|A0ABQ5SSA0|A0ABQ5SSA0_9ACTN	1175
resolvase__tr|A0ABQ6H0Y0|A0ABQ6H0Y0_9GAMM	447
resolvase__tr|A0ABQ6UD91|A0ABQ6UD91_9ACTN	484
resolvase__tr|A0ABR5V602|A0ABR5V602_9CORY	1030
resolvase__tr|A0ABR6CG74|A0ABR6CG74_9HYPH	1006
resolvase__tr|A0ABR6RJJ1|A0ABR6RJJ1_9BURK	490
resolvase__tr|A0ABR7HHT4|A0ABR7HHT4_9FIRM	2078
resolvase__tr|A0ABR7N1K1|A0ABR7N1K1_9FIRM	1235
resolvase__tr|A0ABR7QFK3|A0ABR7QFK3_9FLAO	1360
resolvase__tr|A0ABR7SU43|A0ABR7SU43_9ACTN	412
resolvase__tr|A0ABR7T1D3|A0ABR7T1D3_HELCL	1375
resolvase__tr|A0ABR9S2Z1|A0ABR9S2Z1_9BURK	1637
resolvase__tr|A0ABR9YHP2|A0ABR9YHP2_9PROT	141
resolvase__tr|A0ABS3HUP2|A0ABS3HUP2_9ENTE	426
resolvase__tr|A0ABS3QN70|A0ABS3QN70_9BACT	210
resolvase__tr|A0ABS3RG04|A0ABS3RG04_9ACTN	103
resolvase__tr|A0ABS4JDB4|A0ABS4JDB4_9BACL	930
resolvase__tr|A0ABS4R104|A0ABS4R104_9HYPH	124
resolvase__tr|A0ABS4TGC5|A0ABS4TGC5_9PSEU	1451
resolvase__tr|A0ABS5NI91|A0ABS5NI91_TSUPA	2369
resolvase__tr|A0ABS6AUA9|A0ABS6AUA9_9NOCA	249
resolvase__tr|A0ABS9M9G3|A0ABS9M9G3_9FIRM	629
resolvase__tr|A0ABT1ECK5|A0ABT1ECK5_9FIRM	1399
resolvase__tr|A0ABT1ZIB1|A0ABT1ZIB1_9MICO	1456
resolvase__tr|A0ABT2ANJ4|A0ABT2ANJ4_9BURK	467
resolvase__tr|A0ABT2RID7|A0ABT2RID7_9FIRM	380
resolvase__tr|A0ABT2SRK8|A0ABT2SRK8_9FIRM	1464
resolvase__tr|A0ABT2U1R0|A0ABT2U1R0_9FIRM	1584
resolvase__tr|A0ABT2WXD4|A0ABT2WXD4_9RHOB	1014
resolvase__tr|A0ABT3N5J5|A0ABT3N5J5_9BACT	364
resolvase__tr|A0ABT3QHL8|A0ABT3QHL8_9PROT	-7
resolvase__tr|A0ABT5QW36|A0ABT5QW36_9GAMM	482
resolvase__tr|A0ABT5WTW3|A0ABT5WTW3_9SPHN	1150
resolvase__tr|A0ABT6FE92|A0ABT6FE92_9BACT	1239
resolvase__tr|A0ABT6H7Z2|A0ABT6H7Z2_9BACI	546
resolvase__tr|A0ABT6W2P8|A0ABT6W2P8_9ACTN	378
resolvase__tr|A0ABT6WVJ2|A0ABT6WVJ2_9ACTN	10
resolvase__tr|A0ABT6X1P8|A0ABT6X1P8_9ACTN	115
resolvase__tr|A0ABT7GS66|A0ABT7GS66_9ACTN	40
resolvase__tr|A0ABT8LXT9|A0ABT8LXT9_9GAMM	1864
resolvase__tr|A0ABT8SPH0|A0ABT8SPH0_9CAUL	456
resolvase__tr|A0ABT8VL58|A0ABT8VL58_9BACL	1796
resolvase__tr|A0ABU0HC95|A0ABU0HC95_9HYPH	438
resolvase__tr|A0ABU0VQZ3|A0ABU0VQZ3_9GAMM	124
resolvase__tr|A0ABU1KW96|A0ABU1KW96_9BURK	230
resolvase__tr|A0ABU1LZZ6|A0ABU1LZZ6_9BURK	940
resolvase__tr|A0ABU1Y9L0|A0ABU1Y9L0_9FLAO	478
resolvase__tr|A0ABU3SES2|A0ABU3SES2_9HYPH	1325
resolvase__tr|A0ABU5XZT9|A0ABU5XZT9_9MYCO	287
resolvase__tr|A0ABU7YEC6|A0ABU7YEC6_9ACTN	94
resolvase__tr|A0ABU8SVK9|A0ABU8SVK9_9GAMM	486
resolvase__tr|A0ABU9MLY3|A0ABU9MLY3_9GAMM	996
resolvase__tr|A0ABV0AU80|A0ABV0AU80_9ACTN	1612
resolvase__tr|A0ABV0M677|A0ABV0M677_9HYPH	394
resolvase__tr|A0ABV1BQV7|A0ABV1BQV7_9FIRM	1177
resolvase__tr|A0ABV1F7L3|A0ABV1F7L3_9BACI	365
resolvase__tr|A0ABV1GH12|A0ABV1GH12_9FIRM	1541
resolvase__tr|A0ABV1LE10|A0ABV1LE10_9GAMM	408
resolvase__tr|A0ABV1MN90|A0ABV1MN90_9BACI	1389
resolvase__tr|A0ABV2CPF4|A0ABV2CPF4_9RHOO	1252
resolvase__tr|A0ABV2DSM7|A0ABV2DSM7_9HYPH	353
resolvase__tr|A0ABV3V048|A0ABV3V048_9MICC	254
resolvase__tr|A0ABV3YC51|A0ABV3YC51_FUSVC	1395
resolvase__tr|A0ABV4GMJ7|A0ABV4GMJ7_9BRAD	240
resolvase__tr|A0ABV6AVW8|A0ABV6AVW8_9DEIO	1220
resolvase__tr|A0ABV6KQN3|A0ABV6KQN3_9BACI	1250
resolvase__tr|A0ABV6S5V7|A0ABV6S5V7_9SPHN	1206
resolvase__tr|A0ABV8GQR0|A0ABV8GQR0_9ACTN	118
resolvase__tr|A0ABV8IUT8|A0ABV8IUT8_9ACTN	1684
resolvase__tr|A0ABV9FZ53|A0ABV9FZ53_9ACTN	299
resolvase__tr|A0ABV9WHZ9|A0ABV9WHZ9_9ACTN	143
